2021-06-27 21:06:988 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-28 17:06:389 INFO  HomePage :23 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (9b9891d4ca5cf7a002f6460c799377fe)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[1]/button[1]]
2021-06-28 17:06:706 INFO  HomePage :27 - Enter First Name[[ChromeDriver: chrome on WINDOWS (9b9891d4ca5cf7a002f6460c799377fe)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[1]/input[1]]
2021-06-28 17:06:849 INFO  HomePage :32 - Enter Last Name[[ChromeDriver: chrome on WINDOWS (9b9891d4ca5cf7a002f6460c799377fe)] -> xpath: //input[@placeholder='Last Name']]
2021-06-28 17:06:31 INFO  HomePage :37 - Enter post code[[ChromeDriver: chrome on WINDOWS (9b9891d4ca5cf7a002f6460c799377fe)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[3]/input[1]]
2021-06-28 17:06:71 INFO  HomePage :41 - Click On Add Customer button[[ChromeDriver: chrome on WINDOWS (9b9891d4ca5cf7a002f6460c799377fe)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/button[1]]
2021-06-28 17:06:399 INFO  HomePage :39 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (9b9891d4ca5cf7a002f6460c799377fe)] -> xpath: //button[text()='Home']]
2021-06-28 17:06:531 INFO  HomePage :28 - Clicking on customer login button[[ChromeDriver: chrome on WINDOWS (9b9891d4ca5cf7a002f6460c799377fe)] -> xpath: //button[text()='Customer Login']]
2021-06-28 17:06:766 INFO  HomePage :29 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (9b9891d4ca5cf7a002f6460c799377fe)] -> xpath: //option[text()='Ron Weasly']]
2021-06-28 17:06:898 INFO  HomePage :34 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (9b9891d4ca5cf7a002f6460c799377fe)] -> xpath: //button[@class = 'btn btn-default']]
2021-06-28 17:06:606 INFO  HomePage :76 - verifying Deposit Message[[ChromeDriver: chrome on WINDOWS (9b9891d4ca5cf7a002f6460c799377fe)] -> xpath: //span[text()='Transaction successful']]
2021-06-28 17:06:891 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-28 17:06:170 INFO  HomePage :34 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (5ae39a1ed0c741294b091c5420466c77)] -> xpath: //button[text()='Bank Manager Login']]
2021-06-28 17:06:545 INFO  HomePage :23 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (5ae39a1ed0c741294b091c5420466c77)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[1]/button[1]]
2021-06-28 17:06:884 INFO  HomePage :27 - Enter First Name[[ChromeDriver: chrome on WINDOWS (5ae39a1ed0c741294b091c5420466c77)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[1]/input[1]]
2021-06-28 17:06:09 INFO  HomePage :32 - Enter Last Name[[ChromeDriver: chrome on WINDOWS (5ae39a1ed0c741294b091c5420466c77)] -> xpath: //input[@placeholder='Last Name']]
2021-06-28 17:06:160 INFO  HomePage :37 - Enter post code[[ChromeDriver: chrome on WINDOWS (5ae39a1ed0c741294b091c5420466c77)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[3]/input[1]]
2021-06-28 17:06:197 INFO  HomePage :41 - Click On Add Customer button[[ChromeDriver: chrome on WINDOWS (5ae39a1ed0c741294b091c5420466c77)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/button[1]]
2021-06-28 17:06:494 INFO  HomePage :39 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (5ae39a1ed0c741294b091c5420466c77)] -> xpath: //button[text()='Home']]
2021-06-28 17:06:644 INFO  HomePage :28 - Clicking on customer login button[[ChromeDriver: chrome on WINDOWS (5ae39a1ed0c741294b091c5420466c77)] -> xpath: //button[text()='Customer Login']]
2021-06-28 17:06:973 INFO  HomePage :29 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (5ae39a1ed0c741294b091c5420466c77)] -> xpath: //option[text()='Ron Weasly']]
2021-06-28 17:06:94 INFO  HomePage :34 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (5ae39a1ed0c741294b091c5420466c77)] -> xpath: //button[@class = 'btn btn-default']]
2021-06-28 17:06:762 INFO  HomePage :76 - verifying Deposit Message[[ChromeDriver: chrome on WINDOWS (5ae39a1ed0c741294b091c5420466c77)] -> xpath: //span[text()='Transaction successful']]
2021-06-28 17:06:923 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-28 17:06:67 INFO  HomePage :34 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (94340bf56ca4bf6585b89112fedf4875)] -> xpath: //button[text()='Bank Manager Login']]
2021-06-28 17:06:941 INFO  HomePage :23 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (94340bf56ca4bf6585b89112fedf4875)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[1]/button[1]]
2021-06-28 17:06:228 INFO  HomePage :27 - Enter First Name[[ChromeDriver: chrome on WINDOWS (94340bf56ca4bf6585b89112fedf4875)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[1]/input[1]]
2021-06-28 17:06:366 INFO  HomePage :32 - Enter Last Name[[ChromeDriver: chrome on WINDOWS (94340bf56ca4bf6585b89112fedf4875)] -> xpath: //input[@placeholder='Last Name']]
2021-06-28 17:06:522 INFO  HomePage :37 - Enter post code[[ChromeDriver: chrome on WINDOWS (94340bf56ca4bf6585b89112fedf4875)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[3]/input[1]]
2021-06-28 17:06:571 INFO  HomePage :41 - Click On Add Customer button[[ChromeDriver: chrome on WINDOWS (94340bf56ca4bf6585b89112fedf4875)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/button[1]]
2021-06-28 17:06:883 INFO  HomePage :39 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (94340bf56ca4bf6585b89112fedf4875)] -> xpath: //button[text()='Home']]
2021-06-28 17:06:07 INFO  HomePage :28 - Clicking on customer login button[[ChromeDriver: chrome on WINDOWS (94340bf56ca4bf6585b89112fedf4875)] -> xpath: //button[text()='Customer Login']]
2021-06-28 17:06:261 INFO  HomePage :29 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (94340bf56ca4bf6585b89112fedf4875)] -> xpath: //option[text()='Ron Weasly']]
2021-06-28 17:06:385 INFO  HomePage :34 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (94340bf56ca4bf6585b89112fedf4875)] -> xpath: //button[@class = 'btn btn-default']]
2021-06-28 17:06:106 INFO  HomePage :76 - verifying Deposit Message[[ChromeDriver: chrome on WINDOWS (94340bf56ca4bf6585b89112fedf4875)] -> xpath: //span[text()='Transaction successful']]
2021-06-28 17:06:94 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-28 17:06:509 INFO  HomePage :34 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (c96edd8f6e5d32a802c96d18d35c41fb)] -> xpath: //button[text()='Bank Manager Login']]
2021-06-28 17:06:651 INFO  HomePage :23 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (c96edd8f6e5d32a802c96d18d35c41fb)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[1]/button[1]]
2021-06-28 17:06:913 INFO  HomePage :27 - Enter First Name[[ChromeDriver: chrome on WINDOWS (c96edd8f6e5d32a802c96d18d35c41fb)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[1]/input[1]]
2021-06-28 17:06:60 INFO  HomePage :32 - Enter Last Name[[ChromeDriver: chrome on WINDOWS (c96edd8f6e5d32a802c96d18d35c41fb)] -> xpath: //input[@placeholder='Last Name']]
2021-06-28 17:06:187 INFO  HomePage :37 - Enter post code[[ChromeDriver: chrome on WINDOWS (c96edd8f6e5d32a802c96d18d35c41fb)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[3]/input[1]]
2021-06-28 17:06:220 INFO  HomePage :41 - Click On Add Customer button[[ChromeDriver: chrome on WINDOWS (c96edd8f6e5d32a802c96d18d35c41fb)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/button[1]]
2021-06-28 17:06:552 INFO  HomePage :39 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (c96edd8f6e5d32a802c96d18d35c41fb)] -> xpath: //button[text()='Home']]
2021-06-28 17:06:714 INFO  HomePage :28 - Clicking on customer login button[[ChromeDriver: chrome on WINDOWS (c96edd8f6e5d32a802c96d18d35c41fb)] -> xpath: //button[text()='Customer Login']]
2021-06-28 17:06:991 INFO  HomePage :29 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (c96edd8f6e5d32a802c96d18d35c41fb)] -> xpath: //option[text()='Ron Weasly']]
2021-06-28 17:06:91 INFO  HomePage :34 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (c96edd8f6e5d32a802c96d18d35c41fb)] -> xpath: //button[@class = 'btn btn-default']]
2021-06-28 17:06:845 INFO  HomePage :76 - verifying Deposit Message[[ChromeDriver: chrome on WINDOWS (c96edd8f6e5d32a802c96d18d35c41fb)] -> xpath: //span[text()='Transaction successful']]
